id	type	language	ownerInstitutionCode	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	year	habitat	fieldNumber	higherGeography	continent	country	decimalLatitude	decimalLongitude	geodeticDatum	footprintWKT
c7065d00-8289-4a59-b720-bee17701da4b	Event	en	NTNU-VM	c7065d00-8289-4a59-b720-bee17701da4b	d10ea9f1-bfa1-4224-9544-9b0db4469c54	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: B|Treatment: Grazed control|Plot: 7  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.02698368	7.083770914	WGS84	
2caa044d-fef4-4145-83b6-29a8429625e9	Event	en	NTNU-VM	2caa044d-fef4-4145-83b6-29a8429625e9	3fa08d5b-1f9c-454c-a1c3-1e877e58238f	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: B|Treatment: Grazed control|Plot: 8  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.02695035	7.083947008	WGS84	
b1f647b0-b65a-45f7-9843-3da0651d5c7b	Event	en	NTNU-VM	b1f647b0-b65a-45f7-9843-3da0651d5c7b	f960aa33-5fee-40f4-9b83-b0771c9fbff8	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: B|Treatment: Grazed control|Plot: 9  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.02678007	7.083973905	WGS84	
8e17a28c-4f5f-4ec9-ac75-f992788a5d53	Event	en	NTNU-VM	8e17a28c-4f5f-4ec9-ac75-f992788a5d53	a49c98ae-5742-4dfe-a35a-32ef144a65c2	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: B|Treatment: Grazed control|Plot: 10  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.02670904	7.084030129	WGS84	
bb21c8b7-ea45-4a62-a773-7d99bba67d4b	Event	en	NTNU-VM	bb21c8b7-ea45-4a62-a773-7d99bba67d4b	dea8567a-a8ea-4f09-b1ff-02983813659f	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 1  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00943978	7.123024637	WGS84	
7cbc6ff6-5e39-483b-a060-d402f4a07c0f	Event	en	NTNU-VM	7cbc6ff6-5e39-483b-a060-d402f4a07c0f	bc5a9517-f225-49ab-ba3e-6d79adbb412d	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 2  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00954129	7.123210673	WGS84	
50f91794-f0ac-4ba3-b235-d2dd97de4c0a	Event	en	NTNU-VM	50f91794-f0ac-4ba3-b235-d2dd97de4c0a	af918b05-4c08-4201-b85e-21025a11b37b	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 3  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00963054	7.123170982	WGS84	
139aba1b-0de9-4c39-92f7-bd44cdcb4367	Event	en	NTNU-VM	139aba1b-0de9-4c39-92f7-bd44cdcb4367	a6412b53-bd6f-44e6-8a8c-5dd23a5280f5	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 4  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00959464	7.123172938	WGS84	
c54a35a4-7737-4def-a84b-a6e3925c6c66	Event	en	NTNU-VM	c54a35a4-7737-4def-a84b-a6e3925c6c66	2927f13c-24be-4686-b696-4f8477d04eca	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 5  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00944003	7.123042038	WGS84	
96c596c5-cb01-4b64-8dd5-3ec69118bb0f	Event	en	NTNU-VM	96c596c5-cb01-4b64-8dd5-3ec69118bb0f	062afbf9-08a5-489c-add2-5adab57c7a10	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 6  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00964799	7.123135202	WGS84	
6f082661-3721-4af2-9d74-3c3ff85bafac	Event	en	NTNU-VM	6f082661-3721-4af2-9d74-3c3ff85bafac	c06c0602-57fc-42c8-bca5-ab279128b05d	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 7  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00953004	7.123054551	WGS84	
79926d25-b8c1-4ed0-81f7-3b04d9719254	Event	en	NTNU-VM	79926d25-b8c1-4ed0-81f7-3b04d9719254	d8a59647-6a9f-47b3-bc88-27fda01be324	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 8  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00971006	7.123079576	WGS84	
093b8c8f-c766-4562-9800-5718ce765951	Event	en	NTNU-VM	093b8c8f-c766-4562-9800-5718ce765951	104d95a8-28cf-43e9-b623-7eee101f62b9	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 9  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00936076	7.123150844	WGS84	
c4b3d95d-92c8-411f-bc45-295325280d09	Event	en	NTNU-VM	c4b3d95d-92c8-411f-bc45-295325280d09	5bf9d8ba-cab7-4084-a351-69b438847962	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: C|Treatment: No grazing|Plot: 10  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00939717	7.123183691	WGS84	
ac37d2ee-3dd6-4434-a2d8-b5371f8a5709	Event	en	NTNU-VM	ac37d2ee-3dd6-4434-a2d8-b5371f8a5709	48376e85-ac93-43e3-8178-3da6e68ed78e	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 1  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00844473	7.123165901	WGS84	
c5963c6c-115e-4798-a86d-b1a9b7f1ceb2	Event	en	NTNU-VM	c5963c6c-115e-4798-a86d-b1a9b7f1ceb2	13bb6881-c770-4d78-9487-ef3760100831	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 2  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00866811	7.123084078	WGS84	
988a7eb2-d1c1-403e-bf08-85a09c6a2df5	Event	en	NTNU-VM	988a7eb2-d1c1-403e-bf08-85a09c6a2df5	fbd1d459-a501-42b1-ad09-ba0cc1494fae	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 3  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00853398	7.123126212	WGS84	
d3b061e0-a199-4669-a038-56e5daeb4663	Event	en	NTNU-VM	d3b061e0-a199-4669-a038-56e5daeb4663	051647d7-4959-4b85-8233-4a3fc802ac8a	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 4  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00865964	7.123119368	WGS84	
b466d87f-d1f4-4bdf-9857-a8293144e639	Event	en	NTNU-VM	b466d87f-d1f4-4bdf-9857-a8293144e639	c77cbe11-61b4-4cbf-a9b6-9d6e36540ad6	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 5  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.0085188	7.123318597	WGS84	
eee16e9a-d010-4537-87d8-c88da075dda2	Event	en	NTNU-VM	eee16e9a-d010-4537-87d8-c88da075dda2	7cdf214d-1bea-48b2-a574-c2d81ad2fd3f	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 6  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00870704	7.123290932	WGS84	
fd83b7b2-62a2-4144-93e3-34ab4809996d	Event	en	NTNU-VM	fd83b7b2-62a2-4144-93e3-34ab4809996d	d7393281-8262-4e42-9909-d02e49fa7fc0	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 7  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00870654	7.123256131	WGS84	
90c87685-6f24-4d82-a9c4-4fde2f2708fb	Event	en	NTNU-VM	90c87685-6f24-4d82-a9c4-4fde2f2708fb	6669191f-d9b0-43b7-b7ad-c9b2b27fff41	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 8  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.00855344	7.123229638	WGS84	
ec643c0f-47a2-415d-90f2-6a52da09f41d	Event	en	NTNU-VM	ec643c0f-47a2-415d-90f2-6a52da09f41d	8b599692-1e31-4478-a12c-b875b5673d87	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 9  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.0085891	7.123210282	WGS84	
a07c7620-2928-4432-a3ec-90e44b9b0d55	Event	en	NTNU-VM	a07c7620-2928-4432-a3ec-90e44b9b0d55	5e9565b0-f4b2-4d9a-8cd3-270265b08348	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: C|Treatment: Grazed control|Plot: 10  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.0086432	7.12322475	WGS84	
823e53be-eefa-4e7d-b346-fa044c8986fc	Event	en	NTNU-VM	823e53be-eefa-4e7d-b346-fa044c8986fc	217884e9-db15-4230-adeb-803852d3ee70	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 1  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06232841	7.127202779	WGS84	
fbe3d18d-8c3b-4cac-afb7-f7f081c5a0f4	Event	en	NTNU-VM	fbe3d18d-8c3b-4cac-afb7-f7f081c5a0f4	2a3a58e8-94e7-4d63-9329-762dfdb56228	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 2  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06233739	7.12720229	WGS84	
fceb519c-5fdd-4efa-88bf-cd1bd5c28d2a	Event	en	NTNU-VM	fceb519c-5fdd-4efa-88bf-cd1bd5c28d2a	40dd6e8b-70a9-4b2f-bc62-d172cd5b9596	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 3  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06228505	7.127309791	WGS84	
b0c7a2b4-a657-40cf-a752-54e23f9d2ce6	Event	en	NTNU-VM	b0c7a2b4-a657-40cf-a752-54e23f9d2ce6	bf453178-ab73-46d3-8a05-8304b559a05d	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 4  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06220426	7.127314189	WGS84	
786f628a-b41a-4ab2-81ea-ea446d6fdd80	Event	en	NTNU-VM	786f628a-b41a-4ab2-81ea-ea446d6fdd80	5366830d-5d2e-475c-8759-9966a67478b6	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 5  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06216937	7.127385856	WGS84	
40894f58-372e-4759-b843-37f48aa26938	Event	en	NTNU-VM	40894f58-372e-4759-b843-37f48aa26938	7c18fb94-d542-4e30-83b4-e4116f0312f9	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 6  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06229478	7.127361586	WGS84	
bee4dfa5-0dc7-4750-874a-cc118dc7dba7	Event	en	NTNU-VM	bee4dfa5-0dc7-4750-874a-cc118dc7dba7	d6600e0d-9ebc-4f54-a67e-ba4b8d961455	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 7  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06214219	7.127369894	WGS84	
040d6ce5-65df-4b04-a5d8-64063f0a88c6	Event	en	NTNU-VM	040d6ce5-65df-4b04-a5d8-64063f0a88c6	9efbfa91-fffb-41c4-ab35-055007331611	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 8  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06198658	7.127169069	WGS84	
e9d35f2e-f2ea-4256-b632-f032e7f09e88	Event	en	NTNU-VM	e9d35f2e-f2ea-4256-b632-f032e7f09e88	d61c0cea-3563-4920-ad2d-e04c7fd470ac	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 9  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06199606	7.127203436	WGS84	
d01beeec-0fbf-4825-96b0-2709dd19b557	Event	en	NTNU-VM	d01beeec-0fbf-4825-96b0-2709dd19b557	fbdaa110-dc55-4011-861c-f9cb4af190d5	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: D|Treatment: No grazing|Plot: 10  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.0619365	7.127433418	WGS84	
7768b86e-97ed-472c-b992-6e60713e9e3d	Event	en	NTNU-VM	7768b86e-97ed-472c-b992-6e60713e9e3d	5bdf2008-6850-44eb-a8e4-5331d9d6b768	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 1  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.0608646	7.129096343	WGS84	
517ef853-c218-44e1-bdf3-3d7226488938	Event	en	NTNU-VM	517ef853-c218-44e1-bdf3-3d7226488938	725758cd-4352-4608-9502-7446fd6f08e7	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 2  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06076713	7.12918885	WGS84	
0075dfee-5f0e-4c2d-8004-27396cf58a01	Event	en	NTNU-VM	0075dfee-5f0e-4c2d-8004-27396cf58a01	4455da9b-f4f3-497e-b4b5-6b708e8ebb86	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 3  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06066017	7.12924699	WGS84	
93a1b529-cedd-456c-8a0b-fb8cc191789f	Event	en	NTNU-VM	93a1b529-cedd-456c-8a0b-fb8cc191789f	ae6d001e-0f22-4df0-b4eb-cf5c4d87ed74	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 4  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06062922	7.128969621	WGS84	
c9d06b73-6459-47bf-80d5-2d0465347305	Event	en	NTNU-VM	c9d06b73-6459-47bf-80d5-2d0465347305	2d634782-fb8b-4af2-86af-1d1242bf5304	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 5  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06066588	7.129019949	WGS84	
9db652c8-9316-4141-87af-fc49127ae7af	Event	en	NTNU-VM	9db652c8-9316-4141-87af-fc49127ae7af	8264cd24-11ff-4a7b-a897-4c46ec67aead	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 6  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06066538	7.128985095	WGS84	
d4ddcb85-ea59-4bf3-bd88-abd5c760a9df	Event	en	NTNU-VM	d4ddcb85-ea59-4bf3-bd88-abd5c760a9df	ae541e29-0d4b-4a53-8d97-4a7e093d33d0	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 7  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06082644	7.128941451	WGS84	
bcacde93-c673-4eec-820c-a9c5b3e235d5	Event	en	NTNU-VM	bcacde93-c673-4eec-820c-a9c5b3e235d5	6c38dda6-cb4a-4719-97f8-de48aa3d1bff	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 8  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06070229	7.12905285	WGS84	
faca8687-2335-4b58-9c3c-94ceda3a30de	Event	en	NTNU-VM	faca8687-2335-4b58-9c3c-94ceda3a30de	a9cba540-da4e-4e5b-95ad-1e72ab866c11	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 9  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06064071	7.129143404	WGS84	
48c5c30f-2c9f-45d1-bda2-6b6795ae3593	Event	en	NTNU-VM	48c5c30f-2c9f-45d1-bda2-6b6795ae3593	00087464-0136-4eb6-bb2e-d53e73cae6c5	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: D|Treatment: Grazed control|Plot: 10  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.06062972	7.129004475	WGS84	
fdeedf34-dc20-4850-9ad8-0117d27ee3cd	Event	en	NTNU-VM	fdeedf34-dc20-4850-9ad8-0117d27ee3cd	d0262062-3f3a-4d94-bc47-4c0db0c7690b	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 1  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07196099	7.129277586	WGS84	
88fd1cd8-c12e-4397-92b8-c5139af1b612	Event	en	NTNU-VM	88fd1cd8-c12e-4397-92b8-c5139af1b612	03f890b3-58ce-44ca-8cf1-c5830f947d67	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 2  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07188071	7.129316848	WGS84	
002fcf61-2a39-4e0e-89a1-f8bc99885136	Event	en	NTNU-VM	002fcf61-2a39-4e0e-89a1-f8bc99885136	48552ec9-8511-4a0c-a04e-df7ccc77778f	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 3  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.0719094	7.129437412	WGS84	
235bd023-f942-4380-858b-827f8ac8d27e	Event	en	NTNU-VM	235bd023-f942-4380-858b-827f8ac8d27e	4b366653-8be2-4c27-81fe-df9e5ff2bf4f	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 4  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07210385	7.129217473	WGS84	
9801269d-faf5-42c6-bb64-594934008f16	Event	en	NTNU-VM	9801269d-faf5-42c6-bb64-594934008f16	6e6a6c9b-ed5e-4fe6-b251-b8dd72ecc8c6	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 5  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07182585	7.129250047	WGS84	
a055fb45-0d7c-484d-a401-1195e08f7c41	Event	en	NTNU-VM	a055fb45-0d7c-484d-a401-1195e08f7c41	c773fdd7-8ad8-477c-b087-83c98b976d10	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 6  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07188247	7.129438877	WGS84	
80d6e1a8-acfa-433f-82cd-49662d1f3e1d	Event	en	NTNU-VM	80d6e1a8-acfa-433f-82cd-49662d1f3e1d	82d7c758-6d8e-4e7c-863e-015b8fc4e243	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 7  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07183709	7.129406454	WGS84	
1733a11d-76b9-45c9-bcd8-108d6cf1ba4d	Event	en	NTNU-VM	1733a11d-76b9-45c9-bcd8-108d6cf1ba4d	1186aaa5-2fef-44c6-9e6d-374a646e6b61	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 8  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07186527	7.129492153	WGS84	
c7e2cf96-03cc-4495-a3cd-6fda370ebeaf	Event	en	NTNU-VM	c7e2cf96-03cc-4495-a3cd-6fda370ebeaf	d88b1b13-ae6d-4ae1-900f-ee38d6022f62	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 9  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07189816	7.129281005	WGS84	
2442b174-98c8-49ef-a27f-cf1778f58fba	Event	en	NTNU-VM	2442b174-98c8-49ef-a27f-cf1778f58fba	98195bdf-5e21-4f43-bacf-2c65299e3e6c	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: E|Treatment: No grazing|Plot: 10  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07198792	7.129276121	WGS84	
74dd4255-50c6-4cc0-b72e-ff2286cfe113	Event	en	NTNU-VM	74dd4255-50c6-4cc0-b72e-ff2286cfe113	331425e2-892d-410b-bc95-9dd25f59b4fd	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 1  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07204537	7.130145323	WGS84	
b4b756e9-da24-4937-9973-59b60306ff3e	Event	en	NTNU-VM	b4b756e9-da24-4937-9973-59b60306ff3e	36e138ce-5ebd-4ade-87c3-58827ab09ff1	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 2  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07192793	7.130099372	WGS84	
68a3f22b-60f2-4ac7-9f3f-98702b8a3890	Event	en	NTNU-VM	68a3f22b-60f2-4ac7-9f3f-98702b8a3890	12aa461c-4984-4e50-938d-eb236711132f	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 3  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07190452	7.130344896	WGS84	
8ebdf860-f002-4d1c-b7c9-b96545d5c24b	Event	en	NTNU-VM	8ebdf860-f002-4d1c-b7c9-b96545d5c24b	dceb01db-66cc-4e79-8b30-96d43fb01992	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 4  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07184765	7.130138631	WGS84	
057f3829-a444-494e-95ad-07ed396e49fe	Event	en	NTNU-VM	057f3829-a444-494e-95ad-07ed396e49fe	8a08b7b7-85a7-4518-8850-cd753b42b01d	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 5  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07194915	7.130325022	WGS84	
00ca1221-487c-4878-ae0c-181b1b3d6070	Event	en	NTNU-VM	00ca1221-487c-4878-ae0c-181b1b3d6070	157d7e8f-d328-4bf3-b7a9-9ec0833de408	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 6  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07208152	7.130160804	WGS84	
04c36b52-1a43-4fb7-b4ff-3f19fc4fd5da	Event	en	NTNU-VM	04c36b52-1a43-4fb7-b4ff-3f19fc4fd5da	c4475a19-c2ee-4ab4-bbfc-0619a5b6d500	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 7  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07207204	7.130126426	WGS84	
db1a5d64-9f32-421f-b9b9-27033541da5b	Event	en	NTNU-VM	db1a5d64-9f32-421f-b9b9-27033541da5b	b54992c8-acce-43e6-99f1-a5219fd3c1bb	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 8  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07207305	7.130196158	WGS84	
cfd17269-49d2-470a-9be1-ee0982b8649f	Event	en	NTNU-VM	cfd17269-49d2-470a-9be1-ee0982b8649f	be544696-6130-4929-8e8f-1fb6b20a2e0a	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 9  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07202145	7.130355983	WGS84	
e8fce342-3789-4db3-93d7-93bd11dadebc	Event	en	NTNU-VM	e8fce342-3789-4db3-93d7-93bd11dadebc	7dabcf65-d783-4c8e-b05c-47ad72f411b7	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|Grazed control	Site: E|Treatment: Grazed control|Plot: 10  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.07191945	7.130134725	WGS84	
01e32ae9-f5ff-4fa1-8989-bfc58120ab8d	Event	en	NTNU-VM	01e32ae9-f5ff-4fa1-8989-bfc58120ab8d	06808ce1-79d6-40a9-b8b8-d8c057a9a9c0	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: F|Treatment: No grazing|Plot: 1  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.0474899	7.184740638	WGS84	
9ee0c47d-8079-44a2-ab9c-aeb9479cade0	Event	en	NTNU-VM	9ee0c47d-8079-44a2-ab9c-aeb9479cade0	695f5a49-4a76-41c0-aa44-8a30410e2072	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: F|Treatment: No grazing|Plot: 2  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.04769757	7.184816853	WGS84	
1eb45881-bdf1-48ca-90d6-8ee55957c57a	Event	en	NTNU-VM	1eb45881-bdf1-48ca-90d6-8ee55957c57a	88fcdf09-74a2-4d10-89af-165147e42468	vegetation plot	0.25	square_metre	2000-6-15/2000-07-20	2000	low alpine|No grazing	Site: F|Treatment: No grazing|Plot: 3  | year 2000	Europe | Norway | Setesdal	Europe	Norway	59.04780211	7.184584696	WGS84	
