id	ownerInstitutionCode	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	eventID	scientificName	kingdom
30b914c5-374e-4049-a347-f2a265d4d9de	NTNU-VM	HumanObservation	797bc72c-6118-4d93-9f6a-9fa7dd9052ea	87.5	Relative Frequency	30b914c5-374e-4049-a347-f2a265d4d9de	Deschampsia flexuosa	Plantae
0b260962-675f-400d-b294-6ce44af67178	NTNU-VM	HumanObservation	9b744d74-4a49-447a-bc6d-44da68f2064c	100	Relative Frequency	0b260962-675f-400d-b294-6ce44af67178	Deschampsia flexuosa	Plantae
bbfb94ec-f7c0-419d-b628-c142e04add76	NTNU-VM	HumanObservation	6b1ce68f-6f8e-4927-86e7-5760007235fb	100	Relative Frequency	bbfb94ec-f7c0-419d-b628-c142e04add76	Deschampsia flexuosa	Plantae
d3d347d4-8ca6-4a52-bf50-f2ddba7ac887	NTNU-VM	HumanObservation	e84b5c98-4708-4cd6-9f73-284d277b6aed	81.25	Relative Frequency	d3d347d4-8ca6-4a52-bf50-f2ddba7ac887	Deschampsia flexuosa	Plantae
240b462d-d69c-47a7-97e0-d3d2ce460727	NTNU-VM	HumanObservation	d2f2c53c-da8e-4664-b8b6-456d28f16da3	93.75	Relative Frequency	240b462d-d69c-47a7-97e0-d3d2ce460727	Deschampsia flexuosa	Plantae
6dc7c802-92e3-402e-93bd-fc7649f5ee51	NTNU-VM	HumanObservation	3293f4a6-30a4-4adf-8f0e-22dc0c968174	100	Relative Frequency	6dc7c802-92e3-402e-93bd-fc7649f5ee51	Deschampsia flexuosa	Plantae
867db830-bc1a-4a67-a4aa-a5d61ca75833	NTNU-VM	HumanObservation	5a446d7e-f594-4627-88e2-cf4d187ae8c7	100	Relative Frequency	867db830-bc1a-4a67-a4aa-a5d61ca75833	Deschampsia flexuosa	Plantae
e170aa0e-45c7-4806-8cb3-6aab443d5e18	NTNU-VM	HumanObservation	b46d6481-3917-42d1-8e78-52a8f05fade5	100	Relative Frequency	e170aa0e-45c7-4806-8cb3-6aab443d5e18	Deschampsia flexuosa	Plantae
3f4d2122-4e76-4b24-b690-d6b37fe344f4	NTNU-VM	HumanObservation	1ceba886-0a70-4f39-a595-b678e50c2134	100	Relative Frequency	3f4d2122-4e76-4b24-b690-d6b37fe344f4	Deschampsia flexuosa	Plantae
edd24e64-ddf5-49c8-a18e-9cd42cb374e8	NTNU-VM	HumanObservation	b2be32e5-a0d1-4767-a65b-d82f86b223e2	100	Relative Frequency	edd24e64-ddf5-49c8-a18e-9cd42cb374e8	Deschampsia flexuosa	Plantae
9f64fc75-0201-4f39-8501-853af0c9b9bb	NTNU-VM	HumanObservation	f4e39b78-ef3b-48ff-af06-e230f90f0adb	100	Relative Frequency	9f64fc75-0201-4f39-8501-853af0c9b9bb	Deschampsia flexuosa	Plantae
5a4e0d57-6278-4daa-bb56-41c9552e1e83	NTNU-VM	HumanObservation	2c672f2b-7f26-4d9b-96ce-ad9ce8d12582	93.75	Relative Frequency	5a4e0d57-6278-4daa-bb56-41c9552e1e83	Deschampsia flexuosa	Plantae
548ea8d5-9df8-4767-9b50-2d867c665765	NTNU-VM	HumanObservation	42f900b8-64bc-4dd9-8c7d-7943b694d8e7	100	Relative Frequency	548ea8d5-9df8-4767-9b50-2d867c665765	Deschampsia flexuosa	Plantae
7a413a20-e1c3-4977-ae07-2a2486cae5e5	NTNU-VM	HumanObservation	7d8edc4f-5534-4127-901b-7371496f7d70	100	Relative Frequency	7a413a20-e1c3-4977-ae07-2a2486cae5e5	Deschampsia flexuosa	Plantae
1283d579-a321-4fcf-9fa8-f7d0f7c41a51	NTNU-VM	HumanObservation	d36fbd2c-7212-425a-a5b2-b30a84496939	100	Relative Frequency	1283d579-a321-4fcf-9fa8-f7d0f7c41a51	Deschampsia flexuosa	Plantae
9d8529de-0692-46e9-9606-f1d7cfaada43	NTNU-VM	HumanObservation	d5709ba8-e5e0-44ac-b9c0-2d4efd494241	43.75	Relative Frequency	9d8529de-0692-46e9-9606-f1d7cfaada43	Deschampsia flexuosa	Plantae
cfb2eda2-2320-4744-8bec-96bdaf96d186	NTNU-VM	HumanObservation	362d4967-e649-4143-b869-b432cb65dfb5	6.25	Relative Frequency	cfb2eda2-2320-4744-8bec-96bdaf96d186	Deschampsia flexuosa	Plantae
63c09866-8a0c-4e25-bb6f-5ce8822e7b66	NTNU-VM	HumanObservation	457d3cac-19ef-4ec1-badd-05d351f7dcb8	50	Relative Frequency	63c09866-8a0c-4e25-bb6f-5ce8822e7b66	Deschampsia flexuosa	Plantae
b58655b3-52ff-4be5-8592-b4174bae4fb1	NTNU-VM	HumanObservation	acf1de80-b504-4954-aa6f-c413f7f61f82	100	Relative Frequency	b58655b3-52ff-4be5-8592-b4174bae4fb1	Deschampsia flexuosa	Plantae
261c8727-a686-4d70-901a-8ce206eb0e61	NTNU-VM	HumanObservation	27f5cd98-6946-4cc6-94ef-71781b83730d	100	Relative Frequency	261c8727-a686-4d70-901a-8ce206eb0e61	Deschampsia flexuosa	Plantae
5d38b88c-c1aa-4a7c-934d-f31c9f9a6dbd	NTNU-VM	HumanObservation	19192c90-8cc7-47a5-8e2e-17072b4565f9	100	Relative Frequency	5d38b88c-c1aa-4a7c-934d-f31c9f9a6dbd	Deschampsia flexuosa	Plantae
8a473703-c086-4728-bbed-84f6a6b77ee0	NTNU-VM	HumanObservation	d32f16bd-82c3-4809-9dde-d9f88ac863be	100	Relative Frequency	8a473703-c086-4728-bbed-84f6a6b77ee0	Deschampsia flexuosa	Plantae
5e8906f4-9eca-4711-be56-780d3ca269ee	NTNU-VM	HumanObservation	6800457c-31ba-4c93-b2bd-20dfd420fb23	100	Relative Frequency	5e8906f4-9eca-4711-be56-780d3ca269ee	Deschampsia flexuosa	Plantae
6686b18f-e3f4-4b81-9811-050c9f51505c	NTNU-VM	HumanObservation	dc692098-f4eb-4469-bb24-4b1938f07cc4	93.75	Relative Frequency	6686b18f-e3f4-4b81-9811-050c9f51505c	Deschampsia flexuosa	Plantae
1db82426-d9ca-4211-baa8-f6aa75c18218	NTNU-VM	HumanObservation	9c87afb4-6ea8-4c79-a8f5-2e676be9afdf	100	Relative Frequency	1db82426-d9ca-4211-baa8-f6aa75c18218	Deschampsia flexuosa	Plantae
748ad320-6063-41a8-a6a9-7a22cce35e4b	NTNU-VM	HumanObservation	38ac6ddd-c895-4f83-a72e-ddcc6f31a146	6.25	Relative Frequency	748ad320-6063-41a8-a6a9-7a22cce35e4b	Deschampsia flexuosa	Plantae
2dae66b8-de66-43d8-9d9a-ea481158c81e	NTNU-VM	HumanObservation	893b8a0a-ce6f-4e38-b222-58bb68465d2c	12.5	Relative Frequency	2dae66b8-de66-43d8-9d9a-ea481158c81e	Deschampsia flexuosa	Plantae
e5ef32f5-0845-4cb2-b6a3-5c50b9c7ced9	NTNU-VM	HumanObservation	6bba8ccd-f57e-445a-baa6-1e23fe3ec77a	100	Relative Frequency	e5ef32f5-0845-4cb2-b6a3-5c50b9c7ced9	Deschampsia flexuosa	Plantae
bb7502f5-19e9-4bd8-ab9f-8a84a6212603	NTNU-VM	HumanObservation	d49aeb03-6788-4c59-9a90-d0440dbd5153	100	Relative Frequency	bb7502f5-19e9-4bd8-ab9f-8a84a6212603	Deschampsia flexuosa	Plantae
119f0d88-6152-48cd-8547-11d7f2c350e5	NTNU-VM	HumanObservation	515344d9-49ca-4647-9816-bd9699eae59f	93.75	Relative Frequency	119f0d88-6152-48cd-8547-11d7f2c350e5	Deschampsia flexuosa	Plantae
0db2833a-b9ce-482b-8be7-0b62e2dd01c3	NTNU-VM	HumanObservation	0b822f04-345a-4c52-af6a-e34afe859265	12.5	Relative Frequency	0db2833a-b9ce-482b-8be7-0b62e2dd01c3	Deschampsia flexuosa	Plantae
549c1d84-f310-4429-84ef-db9b6f5c9cdc	NTNU-VM	HumanObservation	fc857a92-8b11-403d-b7c2-fbf96839b97d	100	Relative Frequency	549c1d84-f310-4429-84ef-db9b6f5c9cdc	Deschampsia flexuosa	Plantae
4f44df86-06a0-4f4f-af26-3c6fe719ff8b	NTNU-VM	HumanObservation	bd1eea91-ec39-4c6f-b4e7-19f5dcd9e595	12.5	Relative Frequency	4f44df86-06a0-4f4f-af26-3c6fe719ff8b	Deschampsia flexuosa	Plantae
388d0e5b-d74e-4f2e-88a3-bff135421c46	NTNU-VM	HumanObservation	f682a34c-1713-4dfb-896f-a263cda93cfb	100	Relative Frequency	388d0e5b-d74e-4f2e-88a3-bff135421c46	Deschampsia flexuosa	Plantae
a95fa353-b24f-488e-8d45-7d134f04321e	NTNU-VM	HumanObservation	2a6c8d2d-d573-4a43-85e0-1967f1ebd4c2	81.25	Relative Frequency	a95fa353-b24f-488e-8d45-7d134f04321e	Deschampsia flexuosa	Plantae
a4945de3-6993-4fa9-8be0-edaedffa6ae9	NTNU-VM	HumanObservation	451af4ea-7e34-4a1b-b866-3861391668bd	6.25	Relative Frequency	a4945de3-6993-4fa9-8be0-edaedffa6ae9	Deschampsia flexuosa	Plantae
0a387386-2e61-46da-95ea-0f9c1d12e638	NTNU-VM	HumanObservation	b396169f-74e2-49c5-98e4-63bb6867d1ba	6.25	Relative Frequency	0a387386-2e61-46da-95ea-0f9c1d12e638	Deschampsia flexuosa	Plantae
29b9a416-e2f9-450c-ba66-3b274dc0f528	NTNU-VM	HumanObservation	e615dac2-fb69-43e9-9c11-859722b9924a	81.25	Relative Frequency	29b9a416-e2f9-450c-ba66-3b274dc0f528	Deschampsia flexuosa	Plantae
f9050cde-a783-45fd-a5fe-2b1f96bec287	NTNU-VM	HumanObservation	4bb2cc64-6bc7-4d86-83d8-95536109f821	18.75	Relative Frequency	f9050cde-a783-45fd-a5fe-2b1f96bec287	Deschampsia flexuosa	Plantae
696b1415-205e-485d-af69-360a1a848b18	NTNU-VM	HumanObservation	40468f2b-f2a5-44fa-9dbb-a42b5e09bc0f	43.75	Relative Frequency	696b1415-205e-485d-af69-360a1a848b18	Deschampsia flexuosa	Plantae
18e04bc2-3cb7-4bda-91ea-cf98b9c202e4	NTNU-VM	HumanObservation	e1be4e5e-29b8-4e9a-8354-10dac9ce8fd8	6.25	Relative Frequency	18e04bc2-3cb7-4bda-91ea-cf98b9c202e4	Deschampsia flexuosa	Plantae
cb7fb103-488b-4c70-885f-cc143d1ea895	NTNU-VM	HumanObservation	74e38628-b563-471e-a73c-5e23d20a5afa	6.25	Relative Frequency	cb7fb103-488b-4c70-885f-cc143d1ea895	Deschampsia flexuosa	Plantae
f5560814-f612-45bf-a782-b07e8249c5a4	NTNU-VM	HumanObservation	e4f8890b-bec5-4848-aefa-1976d082ea2a	50	Relative Frequency	f5560814-f612-45bf-a782-b07e8249c5a4	Deschampsia flexuosa	Plantae
d75c2d3b-10a3-4603-9200-e8af97e70ddb	NTNU-VM	HumanObservation	9afb49e4-24f8-4674-af2a-392a5d02e4bd	62.5	Relative Frequency	d75c2d3b-10a3-4603-9200-e8af97e70ddb	Deschampsia flexuosa	Plantae
d8b841c8-187f-4732-82de-0005991962be	NTNU-VM	HumanObservation	3dca8bef-2f8f-4495-960b-3abe6adbc31e	100	Relative Frequency	d8b841c8-187f-4732-82de-0005991962be	Deschampsia flexuosa	Plantae
80d63a5f-8130-4b73-a216-55892cc817d4	NTNU-VM	HumanObservation	6b09f0d1-636f-4414-adba-580f2a3a1b77	100	Relative Frequency	80d63a5f-8130-4b73-a216-55892cc817d4	Deschampsia flexuosa	Plantae
ada90fe0-f36d-4476-9941-3a607b051910	NTNU-VM	HumanObservation	ed8d3a58-6f3f-4192-858f-073a320a6d77	50	Relative Frequency	ada90fe0-f36d-4476-9941-3a607b051910	Deschampsia flexuosa	Plantae
60cc307c-5c82-41a3-8a72-c3a9abcade97	NTNU-VM	HumanObservation	18c4c39c-8f15-4232-b11b-964f8b28a18c	31.25	Relative Frequency	60cc307c-5c82-41a3-8a72-c3a9abcade97	Deschampsia flexuosa	Plantae
ac2b81c3-9f02-42f7-a7e8-9eced64f9503	NTNU-VM	HumanObservation	a52e9ad6-eab2-4ca7-a46b-f4f70278c318	37.5	Relative Frequency	ac2b81c3-9f02-42f7-a7e8-9eced64f9503	Deschampsia flexuosa	Plantae
890c4aa1-4a3d-4e71-9157-33f728469256	NTNU-VM	HumanObservation	360e3f51-eb8b-49b1-b999-21c09dca0bc3	50	Relative Frequency	890c4aa1-4a3d-4e71-9157-33f728469256	Deschampsia flexuosa	Plantae
32532d20-f005-49b4-843a-0d618ddd508a	NTNU-VM	HumanObservation	f96d4b30-a3b7-4d74-abbf-9744486091be	100	Relative Frequency	32532d20-f005-49b4-843a-0d618ddd508a	Deschampsia flexuosa	Plantae
7a8d77d6-5096-4d4a-8a0e-9b79cf833027	NTNU-VM	HumanObservation	ae16ef54-979a-4a0a-84b2-78aa3531ce1d	100	Relative Frequency	7a8d77d6-5096-4d4a-8a0e-9b79cf833027	Deschampsia flexuosa	Plantae
04ab0230-f982-4d6b-8cfa-903ee76f2429	NTNU-VM	HumanObservation	a071d3c9-b93f-4031-a128-89b3bfdae359	81.25	Relative Frequency	04ab0230-f982-4d6b-8cfa-903ee76f2429	Deschampsia flexuosa	Plantae
a54bbc3c-4561-4cd0-a1b0-ac1cc0fb581f	NTNU-VM	HumanObservation	fb6342af-b97b-491e-94e1-3230c10f4660	100	Relative Frequency	a54bbc3c-4561-4cd0-a1b0-ac1cc0fb581f	Deschampsia flexuosa	Plantae
fb4ea0e0-f0e9-4183-89d5-13c625434ec5	NTNU-VM	HumanObservation	30b9b8a3-563b-4c52-bb85-710227ecb9dc	100	Relative Frequency	fb4ea0e0-f0e9-4183-89d5-13c625434ec5	Deschampsia flexuosa	Plantae
151fd0e3-f8a5-49f0-a6d8-f845989d0d26	NTNU-VM	HumanObservation	4b575107-8afd-425e-83fe-54426a96784f	93.75	Relative Frequency	151fd0e3-f8a5-49f0-a6d8-f845989d0d26	Deschampsia flexuosa	Plantae
afda3ca8-d32d-410e-8945-459ba9939cb5	NTNU-VM	HumanObservation	824fd342-d783-4215-aa88-ddc1edf34de4	100	Relative Frequency	afda3ca8-d32d-410e-8945-459ba9939cb5	Deschampsia flexuosa	Plantae
862ad922-905d-4583-a136-fd767dd17944	NTNU-VM	HumanObservation	04c537f0-df6a-4a46-9bd3-bb7fc4a28807	87.5	Relative Frequency	862ad922-905d-4583-a136-fd767dd17944	Deschampsia flexuosa	Plantae
d4a60fd7-1713-4a71-a09a-799ff084d5b7	NTNU-VM	HumanObservation	3601084e-ce57-499c-a325-8709386f94b7	50	Relative Frequency	d4a60fd7-1713-4a71-a09a-799ff084d5b7	Deschampsia flexuosa	Plantae
34586222-c9a6-4d69-916b-f2c94c836aa6	NTNU-VM	HumanObservation	914bf98a-50ea-4dc2-8ef1-2860f41eb870	93.75	Relative Frequency	34586222-c9a6-4d69-916b-f2c94c836aa6	Deschampsia flexuosa	Plantae
c73375a2-38a4-4e32-b4c5-5c7ba29a69d3	NTNU-VM	HumanObservation	66624f84-e6de-4889-b445-d429c7f09c03	37.5	Relative Frequency	c73375a2-38a4-4e32-b4c5-5c7ba29a69d3	Deschampsia flexuosa	Plantae
e67d7cb4-70f8-4d47-a573-6ead857e3691	NTNU-VM	HumanObservation	b7902165-3de8-4f07-b054-a19dc3b54148	87.5	Relative Frequency	e67d7cb4-70f8-4d47-a573-6ead857e3691	Deschampsia flexuosa	Plantae
ff0e0ede-11c8-4048-ba85-88fd996a7f32	NTNU-VM	HumanObservation	c28bd4fd-83ca-4338-ab26-4993eec53f0f	87.5	Relative Frequency	ff0e0ede-11c8-4048-ba85-88fd996a7f32	Deschampsia flexuosa	Plantae
873b9a17-d26c-49e5-bae7-ff301b9ad5b2	NTNU-VM	HumanObservation	539eb535-cf91-491e-b753-fa1d81e46797	100	Relative Frequency	873b9a17-d26c-49e5-bae7-ff301b9ad5b2	Deschampsia flexuosa	Plantae
4e5d5a83-e649-4718-8680-10b751fea9e9	NTNU-VM	HumanObservation	02aac299-33c8-41d0-9a6b-898c6cb59d67	87.5	Relative Frequency	4e5d5a83-e649-4718-8680-10b751fea9e9	Deschampsia flexuosa	Plantae
28678776-a143-442c-9576-9ac44bc06af3	NTNU-VM	HumanObservation	e284640b-505a-4727-bbc5-a601256af872	100	Relative Frequency	28678776-a143-442c-9576-9ac44bc06af3	Deschampsia flexuosa	Plantae
47d88764-630f-4abf-bc61-bd9e62d8f2a2	NTNU-VM	HumanObservation	19fc01e4-5022-48d0-8270-b515945ae5e5	81.25	Relative Frequency	47d88764-630f-4abf-bc61-bd9e62d8f2a2	Deschampsia flexuosa	Plantae
2aed86d9-0bf0-4eaa-8581-3fb956d4826d	NTNU-VM	HumanObservation	190aee32-11a5-4096-b41e-5ede107b574f	100	Relative Frequency	2aed86d9-0bf0-4eaa-8581-3fb956d4826d	Deschampsia flexuosa	Plantae
7a21ebc8-d308-4bf0-aac4-14b2c374df39	NTNU-VM	HumanObservation	9d87abe8-e9d4-4ce0-96ba-476889ad53f6	100	Relative Frequency	7a21ebc8-d308-4bf0-aac4-14b2c374df39	Deschampsia flexuosa	Plantae
2eeb6290-51fc-4d69-ae41-f30811ca3028	NTNU-VM	HumanObservation	21b9c29f-7e8d-4afa-b01d-4130b9915aaf	50	Relative Frequency	2eeb6290-51fc-4d69-ae41-f30811ca3028	Deschampsia flexuosa	Plantae
12d4fd61-1fcd-49db-81ce-aa97fe57018e	NTNU-VM	HumanObservation	d0f336d8-fdf6-4ed5-93e1-bb9c3ea5ed67	93.75	Relative Frequency	12d4fd61-1fcd-49db-81ce-aa97fe57018e	Deschampsia flexuosa	Plantae
8b9bd068-cf39-4f37-8ed6-398b12812e6a	NTNU-VM	HumanObservation	3943d71c-dd69-4278-bf49-3b2083bbb808	100	Relative Frequency	8b9bd068-cf39-4f37-8ed6-398b12812e6a	Deschampsia flexuosa	Plantae
25bb2db7-db6e-429a-a27c-1606c33393e9	NTNU-VM	HumanObservation	7178a031-e274-4cbd-8726-3fd5bdf3ebfe	100	Relative Frequency	25bb2db7-db6e-429a-a27c-1606c33393e9	Deschampsia flexuosa	Plantae
7dbebfa5-45b6-4474-93e6-d333b3ef0206	NTNU-VM	HumanObservation	a4c450e6-6d9b-4f6b-b43b-58e632cdb7a9	100	Relative Frequency	7dbebfa5-45b6-4474-93e6-d333b3ef0206	Deschampsia flexuosa	Plantae
a0ec8fe0-f50f-4097-bf05-f8b157e1f991	NTNU-VM	HumanObservation	36cce97d-a9a7-4986-a0b9-ca6ede8f0998	100	Relative Frequency	a0ec8fe0-f50f-4097-bf05-f8b157e1f991	Deschampsia flexuosa	Plantae
6d6a48af-a197-4ee1-ba2c-0229ffb6763f	NTNU-VM	HumanObservation	75f418c9-46ae-4cf6-8f4d-43d6800a693e	100	Relative Frequency	6d6a48af-a197-4ee1-ba2c-0229ffb6763f	Deschampsia flexuosa	Plantae
41151973-a46a-4476-bb43-dedf5c85b72f	NTNU-VM	HumanObservation	8f2b43b6-8d6d-42c4-954f-37e5cabe1f12	100	Relative Frequency	41151973-a46a-4476-bb43-dedf5c85b72f	Deschampsia flexuosa	Plantae
0047c461-e40d-4ad1-82e4-2bea543fb884	NTNU-VM	HumanObservation	2f44fb27-e3b1-4bf4-af32-9b2b1c1beeb9	100	Relative Frequency	0047c461-e40d-4ad1-82e4-2bea543fb884	Deschampsia flexuosa	Plantae
616125e2-2e55-47c9-9337-6705d6b37fb9	NTNU-VM	HumanObservation	07aa49af-3470-4654-8892-ffe73b7d80e7	81.25	Relative Frequency	616125e2-2e55-47c9-9337-6705d6b37fb9	Deschampsia flexuosa	Plantae
45dbde65-1bb6-4736-9941-979c879b0ab3	NTNU-VM	HumanObservation	9e4588b5-8967-4c25-9e53-fc56438254d0	100	Relative Frequency	45dbde65-1bb6-4736-9941-979c879b0ab3	Deschampsia flexuosa	Plantae
9afe770f-ee34-4100-ba00-0af43b3ca395	NTNU-VM	HumanObservation	6b2bfbad-f341-4c62-9655-e2fa4373175c	100	Relative Frequency	9afe770f-ee34-4100-ba00-0af43b3ca395	Deschampsia flexuosa	Plantae
f902ec42-8ff4-47b7-9725-60f5b96272d4	NTNU-VM	HumanObservation	af834da5-40fa-4dd7-9c01-d113d0108ab6	100	Relative Frequency	f902ec42-8ff4-47b7-9725-60f5b96272d4	Deschampsia flexuosa	Plantae
c4be9dbc-45b2-41fc-ad91-03c6ae0ebc9b	NTNU-VM	HumanObservation	131e14ac-a97f-4792-a359-8d59e0164213	68.75	Relative Frequency	c4be9dbc-45b2-41fc-ad91-03c6ae0ebc9b	Deschampsia flexuosa	Plantae
dc4464e0-352a-49dc-be31-6732d282aba0	NTNU-VM	HumanObservation	e6aa3458-8249-44fb-a27b-4e43365ac491	100	Relative Frequency	dc4464e0-352a-49dc-be31-6732d282aba0	Deschampsia flexuosa	Plantae
ca68278f-70f7-4945-a4b4-54ca1e70db30	NTNU-VM	HumanObservation	ad483765-9f7e-4e86-95a8-cf3fd0d54b58	100	Relative Frequency	ca68278f-70f7-4945-a4b4-54ca1e70db30	Deschampsia flexuosa	Plantae
07b9f391-b911-4258-8cc6-d5e1438a75d7	NTNU-VM	HumanObservation	2fc0fa10-7e3a-43b7-9128-0c79ed328354	100	Relative Frequency	07b9f391-b911-4258-8cc6-d5e1438a75d7	Deschampsia flexuosa	Plantae
54e3b0b2-f246-49ff-9ad6-7d85bc77a0fb	NTNU-VM	HumanObservation	c9401287-65c7-4634-ab30-56889ef4cf36	100	Relative Frequency	54e3b0b2-f246-49ff-9ad6-7d85bc77a0fb	Deschampsia flexuosa	Plantae
002dfb31-22d6-4da8-a1a4-3a2760d8c691	NTNU-VM	HumanObservation	4f2bd94c-a2dc-4546-ad0b-f4c1b03afa6c	100	Relative Frequency	002dfb31-22d6-4da8-a1a4-3a2760d8c691	Deschampsia flexuosa	Plantae
8eff78bc-ba11-4403-8260-6b14ab2a2bda	NTNU-VM	HumanObservation	d31923ec-3ac8-45f2-ad4d-91f04fe3ac97	62.5	Relative Frequency	8eff78bc-ba11-4403-8260-6b14ab2a2bda	Deschampsia flexuosa	Plantae
af88c1ad-b612-4ef5-955f-85dd75e16072	NTNU-VM	HumanObservation	a50d209f-8738-49d9-8eea-39142fae7666	87.5	Relative Frequency	af88c1ad-b612-4ef5-955f-85dd75e16072	Deschampsia flexuosa	Plantae
c9470c3c-2123-489a-b104-f4dfb176c998	NTNU-VM	HumanObservation	a4135410-341a-4a77-9e00-3f1edde7b282	100	Relative Frequency	c9470c3c-2123-489a-b104-f4dfb176c998	Deschampsia flexuosa	Plantae
30c8140f-8166-4e86-8756-3618897b9157	NTNU-VM	HumanObservation	87b2009e-7165-4b17-9a4b-13caa2e27e5b	100	Relative Frequency	30c8140f-8166-4e86-8756-3618897b9157	Deschampsia flexuosa	Plantae
814ad45e-dc2f-4644-a68d-8d42c2ad4604	NTNU-VM	HumanObservation	de9fe3b2-a40f-491c-950a-caf5a720ecf2	100	Relative Frequency	814ad45e-dc2f-4644-a68d-8d42c2ad4604	Deschampsia flexuosa	Plantae
883bdad5-7843-4b4f-b887-a1732d4c93c2	NTNU-VM	HumanObservation	3fd280f7-2219-4e3b-848f-9a41a72249f1	75	Relative Frequency	883bdad5-7843-4b4f-b887-a1732d4c93c2	Deschampsia flexuosa	Plantae
8a000cff-52b8-4664-8458-240489e25fee	NTNU-VM	HumanObservation	334fc0c5-c233-4112-82d8-e8c25ae649f9	87.5	Relative Frequency	8a000cff-52b8-4664-8458-240489e25fee	Deschampsia flexuosa	Plantae
b60c317a-bec9-4649-b575-d2a02ad13dc8	NTNU-VM	HumanObservation	307fc094-7390-4726-a623-fb5a0cfd6dc2	93.75	Relative Frequency	b60c317a-bec9-4649-b575-d2a02ad13dc8	Deschampsia flexuosa	Plantae
e386d339-f62e-42fd-ae84-58e22922748d	NTNU-VM	HumanObservation	24486bc5-5fe2-47ea-9217-1d8cf8d82106	37.5	Relative Frequency	e386d339-f62e-42fd-ae84-58e22922748d	Deschampsia flexuosa	Plantae
bdfc3b42-1375-4733-92d1-a7c21e993d48	NTNU-VM	HumanObservation	428d709f-026b-4aa9-805c-76d4bf2f24d7	75	Relative Frequency	bdfc3b42-1375-4733-92d1-a7c21e993d48	Deschampsia flexuosa	Plantae
eaea6b14-d666-4c61-9f56-031ef02cda4e	NTNU-VM	HumanObservation	90846475-eda8-4849-8471-2fd875deea3b	93.75	Relative Frequency	eaea6b14-d666-4c61-9f56-031ef02cda4e	Deschampsia flexuosa	Plantae
045c2b11-9d4c-4575-8a94-ada1c9a8533a	NTNU-VM	HumanObservation	590d2cc4-b1af-414e-a8fc-e04eec4f7447	62.5	Relative Frequency	045c2b11-9d4c-4575-8a94-ada1c9a8533a	Deschampsia flexuosa	Plantae
c623de2a-9d52-40cf-a8d8-bdc7d0adb16f	NTNU-VM	HumanObservation	581331db-4818-4a62-9896-39c4b9711cd6	56.25	Relative Frequency	c623de2a-9d52-40cf-a8d8-bdc7d0adb16f	Deschampsia flexuosa	Plantae
faa7455f-3abb-4f65-99a0-689757469a36	NTNU-VM	HumanObservation	1212e3a0-d244-4511-88b7-cfed542d263d	81.25	Relative Frequency	faa7455f-3abb-4f65-99a0-689757469a36	Deschampsia flexuosa	Plantae
4974e2a3-9ec1-4e81-a1f7-38ba40f63a04	NTNU-VM	HumanObservation	93a844cf-b44d-4a00-b1c5-e5dac6a886b2	100	Relative Frequency	4974e2a3-9ec1-4e81-a1f7-38ba40f63a04	Deschampsia flexuosa	Plantae
fc41ead7-cee2-4a3b-8fa2-1ecfdfc31d59	NTNU-VM	HumanObservation	3afe2512-ad97-4af7-a8df-9e123f296065	68.75	Relative Frequency	fc41ead7-cee2-4a3b-8fa2-1ecfdfc31d59	Deschampsia flexuosa	Plantae
893c0aad-2af3-44e8-a8d6-d35d8f5c08ba	NTNU-VM	HumanObservation	8cadb39f-d73f-4118-9297-ef36d535ddac	75	Relative Frequency	893c0aad-2af3-44e8-a8d6-d35d8f5c08ba	Deschampsia flexuosa	Plantae
4de7e3b7-10e2-4018-8981-e7a438997aa2	NTNU-VM	HumanObservation	1e153200-25f9-436c-9635-1f20a9c32dbe	87.5	Relative Frequency	4de7e3b7-10e2-4018-8981-e7a438997aa2	Deschampsia flexuosa	Plantae
25a65103-3fdf-4213-af39-0d3dcb022c06	NTNU-VM	HumanObservation	d7e29e30-ca0e-4143-a1f0-ed4444554f9f	25	Relative Frequency	25a65103-3fdf-4213-af39-0d3dcb022c06	Deschampsia flexuosa	Plantae
78c8f1c1-34d1-4ce5-bc90-84effba97f84	NTNU-VM	HumanObservation	85ed3167-2eac-42d1-9138-9c599ebbdd48	81.25	Relative Frequency	78c8f1c1-34d1-4ce5-bc90-84effba97f84	Deschampsia flexuosa	Plantae
4a48a340-39b0-4284-9dcd-cd501b508367	NTNU-VM	HumanObservation	5d40afc9-e5e9-46e5-ad9d-76442f2be9da	68.75	Relative Frequency	4a48a340-39b0-4284-9dcd-cd501b508367	Deschampsia flexuosa	Plantae
463a39a7-44d3-48fe-8738-39a8b6307044	NTNU-VM	HumanObservation	c4ca22b7-04cb-4e4d-9d5b-84e5bc26a675	100	Relative Frequency	463a39a7-44d3-48fe-8738-39a8b6307044	Deschampsia flexuosa	Plantae
e5e7b4b1-6692-43b4-be3f-b90829f58da6	NTNU-VM	HumanObservation	ce55dde3-caf6-4311-afca-9921ad3f09cb	100	Relative Frequency	e5e7b4b1-6692-43b4-be3f-b90829f58da6	Deschampsia flexuosa	Plantae
4675eba9-703b-4bc0-8423-42b1be5c3cdb	NTNU-VM	HumanObservation	fb421b61-a8fb-4762-a731-bc9eb53ee91e	68.75	Relative Frequency	4675eba9-703b-4bc0-8423-42b1be5c3cdb	Deschampsia flexuosa	Plantae
