"scientificName","occurenceQuantity","eventID","occurenceID"
"Carex brunnescens",18.75,"da880f9e-f179-4a2a-9a08-bef08427eba7","92d440ee-bff9-4335-b5dc-0975c52d060e"
"Carex brunnescens",12.5,"59988e82-dce3-4121-813a-4cadf38716eb","cb88a47b-3b79-4fbc-a0a7-4be6f7aff6e2"
"Carex brunnescens",93.75,"76272ca8-ce2a-41b7-95d2-070502aba1b4","79e91530-2fe1-414c-bb5c-3759effdffc5"
"Carex brunnescens",43.75,"87175160-31c4-4bd9-a776-f29bd1f9d194","01a31e53-f722-4f09-a110-31655bd32a58"
"Carex brunnescens",6.25,"62eaf2e8-da3c-419c-a729-1724dd9b17d5","f365e7b8-31d9-447a-94c0-829b7c6495a4"
"Carex brunnescens",18.75,"310e1990-f47f-4c97-b052-f6de63200716","6ad3ffc3-9ccd-4d95-850e-f7556d0b752e"
"Carex brunnescens",18.75,"1e937dcf-ff38-4773-be07-95034218a746","76636932-2596-4843-ad70-5d4db742b72b"
"Carex brunnescens",6.25,"d84332c5-8f2b-456e-bcdf-71251da5f187","48b8b491-86b7-4e4e-bb04-4a24507521b9"
"Carex brunnescens",6.25,"a8c35627-eefc-483b-88c4-c581c73fbce6","2aff4531-45e6-4f17-85f6-31ba91459391"
"Carex brunnescens",87.5,"d513c2ac-9524-4522-ace2-f15e4db2ea55","3342fb4e-f41a-4800-bd68-12a9e33453d6"
"Carex brunnescens",25,"f0a6a758-5510-49c0-9157-eba0fffc921b","53e04ad1-3cd4-41aa-afd6-031f2fded808"
"Carex brunnescens",37.5,"1e358e01-8fdd-411f-84dd-45e70e86d438","0954bf08-82f0-4700-b970-baeebf062efb"
"Carex brunnescens",12.5,"b4460c54-7a53-4964-a7aa-1836751915a0","7987efd1-c159-4693-bbac-fba894dacf0e"
"Carex brunnescens",18.75,"1ff67e39-b8b7-4e63-8450-12f6646a9a8c","d86e8ef2-8cde-41c8-8f8f-637b8fa41afd"
"Carex brunnescens",6.25,"e4dbb62f-b787-4661-80da-283eee912874","01563670-9d11-440f-9163-3c4ba0febaee"
"Carex brunnescens",68.75,"dddf4adc-04fd-49eb-96a2-1eab6eb6624b","0724fb45-6e6a-4f0f-bdbf-aacebf6b5228"
"Carex brunnescens",6.25,"3f7ccc56-04a8-422f-8be2-a9dbda2acf52","f6e76bb4-a361-46a7-b5b2-e7f8aca1fb20"
"Carex brunnescens",6.25,"74b7626c-d723-4593-9daa-2743f5df9de0","cd153418-2cc3-4620-84fb-6eafb7dc5f6f"
"Carex brunnescens",50,"b2a820b0-0160-4beb-9dc2-a4d43b9a922f","f603d3d7-cc96-4e06-93d5-d65f51308a20"
"Carex brunnescens",6.25,"2a9e267b-bffc-4575-a4b5-a3d19b960144","247a20ce-3f8c-4b59-bc7f-9d026b385b88"
"Carex brunnescens",12.5,"8b300b8f-c0e0-4af3-aed0-220239658bfc","fd3a448d-46a1-42d1-8ee1-045d3732d323"
"Carex brunnescens",12.5,"bc319f37-ee73-4df4-ba7b-bf24478a209a","6e7f8d69-e6ab-4eaa-99dc-d29d57a4c272"
"Carex brunnescens",31.25,"5c8f054e-2da6-4bb6-a830-2197da505636","bee66288-bc74-4938-bf60-6638d6e11442"
"Carex brunnescens",31.25,"27949692-9c5c-4877-ae0e-9d7234346c1b","c8dba6a3-aeba-448e-b570-89baa12bb101"
"Carex brunnescens",37.5,"9ec5ac60-17b3-48bb-be63-f9926f08e5f9","7be90fa8-5675-414a-a08f-04bd9261a0ad"
"Carex brunnescens",37.5,"40285060-4801-4cf6-96da-cb9469d0ad34","abbe62bd-d94d-44ea-9e32-ee7dcc2e1941"
"Carex brunnescens",43.75,"8024690a-25ec-468c-95f2-94c9e43dc967","654fc8a9-4c3b-4e5c-8738-dc445579ee66"
"Carex brunnescens",12.5,"69113a5f-611a-47b8-a5d6-2216035cd5f6","efd9ee74-0f42-4061-8228-aa2a8cece480"
"Carex brunnescens",12.5,"c788d230-4a34-469b-9218-9aed029d0f53","e66faf8d-de95-4f91-bcec-24839877a886"
"Carex brunnescens",56.25,"edbd7ef5-7114-4941-b9c3-22eed0fac47f","6fe070c2-dd03-44bc-aa2c-747d8512640c"
"Carex brunnescens",68.75,"eb3dc495-1347-4846-a813-68a52ba96cd6","3f126c83-2a80-4740-a6f5-9af7ed12479d"
"Carex brunnescens",50,"ec61fd40-db63-4990-b776-65d6f3ca0970","624dda70-36c4-4370-a575-9f28fef479f4"
"Carex brunnescens",75,"ba93dc0a-1c7a-450f-b409-24a3e263d5af","388bafcc-b1a7-4fc2-b42b-82555bdc1a59"
"Carex brunnescens",12.5,"61e7db8c-8bf7-456a-8834-160183646aa7","9cc5ca18-79d4-4ea6-a08e-0dba2bcf3a36"
"Carex brunnescens",6.25,"530d7bf5-4ece-4f07-8bc9-1577d0ac90cb","23dee795-54db-48b5-a85c-2601fc6b9c0a"
"Carex brunnescens",18.75,"e33481ce-04f9-4952-84b2-a0b057b937a3","7cc2de3d-ef92-45a9-8cb7-dcc998684683"
"Carex brunnescens",50,"35ffc6f8-f732-4300-9344-0fe4de838c09","9c447acc-e22f-4a76-bf06-2ca196c92ad8"
"Carex brunnescens",6.25,"29bae346-ae84-42d9-8945-aa1ae900193c","9eaccc9c-b1d2-44c6-9d8d-1fa68b9760f8"
"Carex brunnescens",25,"8ea62bb2-e1a0-46aa-a170-25d9527d5d34","d3922af8-549d-4212-90f7-39a220ea1426"
"Carex brunnescens",18.75,"90ac8ee8-a0e7-464b-a8eb-9fe37c77a706","58804501-6c70-4c8a-aea1-8ac306bb8713"
"Carex brunnescens",37.5,"c6cf74bd-eeeb-4796-a99d-000a6ba600fb","26347f34-e4cf-4084-bbeb-cd71e00261a5"
"Carex brunnescens",6.25,"db4d5422-97e5-40bf-84ee-a87d70cd0272","33a2e3da-3eeb-47d8-b038-d978b898f03c"
"Carex brunnescens",18.75,"270956ec-3eab-41f5-88fe-3f8af4aaa197","b7d4eed0-296c-43f2-b581-56b813b9e00a"
"Carex brunnescens",12.5,"a3aebea9-36b1-489c-a0b8-2a36cfd35466","95168f70-cf5c-4014-85b3-20993dc7f6d6"
"Carex brunnescens",12.5,"0ef0b6b4-70e6-45e3-9653-59781f2a1f51","d469b92c-bfea-415a-b234-de9e104f7d24"
"Carex brunnescens",12.5,"54617ca1-62f1-4aec-9f73-eaf4aaeae5d9","588e677d-e7cb-4ca1-896e-945040a20e17"
"Carex brunnescens",25,"9a096f4b-8d9c-4e4f-b8bf-c100b3531533","14af36c3-cb57-41b7-aded-989a13d2b4ef"
"Carex brunnescens",50,"784ab019-e6a8-4ae4-829c-6905289f3902","43a5be36-4a5f-4b3e-9840-ce28e8da2229"
"Carex brunnescens",6.25,"75d433f1-ad02-4690-9d39-849c793ad469","c47692df-dc14-4ebf-b9c2-6d44b494f15f"
"Carex brunnescens",6.25,"7627b91c-ca51-498c-831c-afb1acaff560","076223de-a97a-49ec-a73e-c8a0786b215f"
"Carex brunnescens",62.5,"24b0642b-62d7-4ec9-9885-f1d8434d4ee7","cf9b2150-b709-47d2-b880-1e5e00015389"
"Carex brunnescens",6.25,"6d8f63f5-f79b-4024-aa05-19e6555bb41f","7f90494f-b6c2-49d2-a852-9f89da837e54"
"Carex brunnescens",6.25,"535f59e1-a452-459a-aa8f-c2ae42b54be9","8fa865d4-f939-4c20-8566-0c006d7d8659"
"Carex brunnescens",43.75,"3e58dd0c-a283-414d-b7ce-3c5dc76ebabe","5f072749-80b9-450d-8c63-2cd95fe42adc"
"Carex brunnescens",31.25,"14e1a388-4fba-4634-8f6e-65354ef33fc4","ae239de5-37fa-4081-a4fb-4c97601b7654"
"Carex brunnescens",31.25,"2af5a6ac-b725-4889-8dd3-9a8fddb5fc9e","60c21f50-d8c8-4ef2-a220-5e3072a32526"
"Carex brunnescens",18.75,"f169b88c-8e82-464f-ac16-e4c99d1d7fdc","876ba326-80ae-4e5b-9629-329e532405b0"
"Carex brunnescens",81.25,"b58d020e-5fff-4ef3-ad69-a63c6bd7ed55","6bbc2b25-668a-4d46-a721-29586e2ad7f6"
"Carex brunnescens",68.75,"cde24d8c-3d38-4e88-9b93-7a4ba5cfc6f5","42c5294f-2586-408d-b821-411f094ca72a"
"Carex brunnescens",68.75,"7eeee186-3f5e-49b5-88f1-548bd413dd99","a4dd30a7-103f-43a2-bf0e-e5ecc1a82e60"
"Carex brunnescens",12.5,"2d2a0255-bb9e-4db0-af9b-cb247d3f787d","a7622242-6ac1-4025-854e-1c1dbefe5a8b"
"Carex brunnescens",25,"c41b9080-18ab-4534-86bc-9f5bfb86e8e9","5794eba1-f192-4417-be37-8eb86e5a67db"
"Carex brunnescens",62.5,"e57756b5-999a-4f7f-8032-2b4e17a490f2","1754781d-289b-43f0-bd59-0f86e127adb8"
"Carex brunnescens",37.5,"bd8db2b5-d082-43e6-9db8-323b3a049d79","f6e807b9-566c-4cf4-9ffe-2e1988af8093"
"Carex brunnescens",18.75,"2b7f7ac2-1bde-44d1-b66e-cec31b89f846","6e87e5c6-f78f-4191-b1ca-4ed8c7eab2cf"
"Carex brunnescens",81.25,"ac7c0d31-25f1-4083-95b8-bcbf0b8c23e1","0f7a681f-f9ff-4058-8f39-fe1cda10c67c"
"Carex brunnescens",100,"907aa4c7-27d0-43ea-a008-02ad4f9fb4f0","6d7c20e8-7921-4468-843e-c9f8fc9fa189"
"Carex brunnescens",68.75,"34e12c56-290c-4b17-b2ab-ae7a1d598f65","9d7088fb-b771-47fc-903f-e1a977f2bb4a"
"Carex brunnescens",6.25,"52b4bc95-9106-4258-a004-da78f0eccbc6","11a5f093-63f1-4de4-af2f-5cc66839fc1a"
"Carex brunnescens",6.25,"1b86affb-a531-4c7d-ab30-d56356f7baa6","a14b5dc7-4f61-44db-8d03-cbe190a23592"
"Carex brunnescens",12.5,"ac452656-dc51-43ad-90b7-17683b4acab9","b1afc833-2083-4c7d-b929-7e01e95f3871"
"Carex brunnescens",31.25,"dca7222d-a9fa-4097-aa07-ccf9aeb843a1","1db34dc2-c769-4571-9296-eb5af94cfd9a"
"Carex brunnescens",6.25,"be58c18d-3c5c-4a74-9699-d88f796fbb5c","e9e9cb61-6207-48b3-9b4e-730d0a829b71"
"Carex brunnescens",75,"a871e7ff-a3be-4097-bac9-22e2a0b11dbb","b9c55fc9-0eb2-4803-ad11-bc6e536a513e"
"Carex brunnescens",75,"7906096a-8375-4b66-8273-c9b95c780b8a","2a72ff0a-863c-46b3-ae57-4d7bb3911de0"
"Carex brunnescens",12.5,"f4cfb4bb-58e2-4fa0-bf84-22ad9f752500","87a6a644-309e-4440-a08d-e16488d00450"
"Carex brunnescens",81.25,"5808543d-5a8e-4dd7-8ec1-d143b2601de7","b82bfe1f-1b97-4b45-9890-cc465a801056"
"Carex brunnescens",100,"e75cbd08-f803-44ac-82c8-ee497f72cbbc","03e22bca-04c6-4e5b-ae0c-61373dbf2ff2"
"Carex brunnescens",12.5,"a3f3313e-c811-4ec1-8bce-3c5228c9f4c5","93e894e1-8583-41bb-9505-25d46e6bc0a0"
"Carex brunnescens",18.75,"f4b67580-7e20-4469-a047-0f07bc411b10","9c606d26-8921-4262-bfcc-5f304d5b4fc5"
"Carex brunnescens",43.75,"4e383fc6-3cee-4e1b-a38e-173e3d462dad","600bbaf8-bb69-4cc8-995a-cb44726a25bc"
"Carex brunnescens",6.25,"5e4f8658-d8a3-4b58-a801-809270f4f5bb","92df9ba9-820f-47df-bd44-f74197fe193b"
"Carex brunnescens",12.5,"46f9889c-a859-4e76-9742-641b70d10d87","3a1bdd1a-9be0-40ff-b0f9-689203837c93"
"Carex brunnescens",12.5,"abc2d22f-802f-4819-b79a-56ac3a4757c0","a9302482-df24-4f89-9a65-8a6a2b4bd94e"
"Carex brunnescens",68.75,"18eb0360-a931-4099-9ada-e3f1130f568d","26ff0776-0f0b-4a16-b8d1-e2ee37e30458"
"Carex brunnescens",6.25,"f8bb4b16-42b9-421c-bf7c-a74b9fda6465","f1e8bed1-5758-4ce3-adce-a539c63dcd1c"
"Carex brunnescens",12.5,"8c6465c5-595d-4a81-b819-6a02ead90e6d","bbc6294b-81bc-4af2-8e34-8f3fa8eda081"
"Carex brunnescens",12.5,"92ac2519-0d83-42c6-9fa1-670a24fade33","3c1e5f26-34e5-46c4-92cf-b554d5814f76"
"Carex brunnescens",62.5,"44fc8405-10a5-463e-9856-5e6488a57c50","c63a3599-c919-4271-b2d0-3e0ae5061a17"
"Carex brunnescens",25,"0e1b025e-d0f7-4dbc-9546-48af7d945f1c","ba4cfddc-2c4b-4898-a19e-b6a311ad8efe"
"Carex brunnescens",6.25,"004d500f-55f6-48b1-a241-48ebcfa72daf","fee4a319-b65a-4986-af53-b1fd20ad119a"
"Carex brunnescens",12.5,"d6da677f-6f2e-4099-93a3-f5b6bffde51c","3b2b5cd8-b506-4b78-8801-23ac97511f92"
"Carex brunnescens",62.5,"6203ab4a-8a32-49ea-8467-dea3a724463f","2838828e-12cb-4e70-a2a1-9eab1fbd85a4"
"Carex brunnescens",68.75,"f147ad25-568c-43ce-9a22-1a22ce241e50","028d4ca8-cb5b-4050-9c52-662a2268c067"
"Carex brunnescens",43.75,"5f8700be-54f1-4526-8264-39911f986db7","cdf8aba6-bca6-403c-97f8-b7d50c8bcb65"
"Carex brunnescens",18.75,"1124d105-7ec0-440d-9dab-1349bc643673","1f70b0fd-d7c6-425a-88df-c0802243d5f9"
"Carex brunnescens",25,"8a890e78-a9d6-4618-83cf-f6a733cb8fdb","589df3fa-733a-4b74-af58-f9fb09d45c3e"
"Carex brunnescens",6.25,"cfeb1a9a-17df-452f-aebc-e59289a312b4","2e20ebe3-c493-4011-9677-4da90ccf5880"
"Carex brunnescens",56.25,"db913a56-346d-494e-92e6-d6af069f5c49","8819a5f8-b0f2-4656-bc86-24f0af824460"
"Carex brunnescens",31.25,"276e9ef1-bcf6-4607-ae8c-2fe5b79036b6","b4ceb168-ead1-45b6-b9bb-f2604d79bfa6"
"Carex brunnescens",6.25,"e4003d87-d96f-4d22-9171-386c89eea2d3","f68e62d5-2ab5-46ad-8d54-758c2eb24fcd"
"Carex brunnescens",6.25,"53c8daa7-fe68-4ec4-bc5b-b28938a45b3b","6b2d27df-211e-484e-8d72-919dd53782a7"
"Carex brunnescens",12.5,"5a981842-b971-4e2f-a9f4-1f2af0b35295","77f2097b-c1a7-4927-a40e-97ff72b48e98"
"Carex brunnescens",81.25,"9e3a7b47-000e-4e08-9458-f0e9884a815a","7f4ae474-2ded-487e-a004-66457f1c7031"
"Carex brunnescens",25,"06855811-b30e-4f8e-8456-e5d1e3a0e746","d104a3a6-9ca8-4808-9062-f3343b58bf62"
"Carex brunnescens",62.5,"0d4229d5-4673-4b8a-9685-bf41ac8d7781","5142b89e-fe15-4ff7-b56d-d668a3edaf93"
"Carex brunnescens",18.75,"8f20ef2f-98a7-4500-9aa1-d69ed57d8236","ed36fd17-3524-443b-bb06-3bf9eb83dd0c"
"Carex brunnescens",25,"e3fe605c-ff95-4df8-9543-277f6b8c0bb0","b57b5896-eae6-4639-8a9f-65aefd898665"
"Carex brunnescens",6.25,"98cad8cf-edf5-4551-9f58-7ed1fd9683ce","67712212-720f-436f-a9fb-a6cc8abb6cda"
"Carex brunnescens",56.25,"a7ca371e-ff5f-4687-aeeb-3ef7767917a4","b347b049-a7d0-4985-ae21-a0ae6641dda7"
"Carex brunnescens",6.25,"6c8b07d1-8112-455f-b2b7-c19aa1a79479","32889db9-9492-46c2-a430-342be4f8d049"
"Carex brunnescens",37.5,"ca55a6fe-f6ed-41de-b7cb-d8833e45fa35","361840fe-7353-49bc-aeee-bab8b37cb3fd"
"Carex brunnescens",6.25,"ef2ceb2e-bb9d-4d44-9170-c41e428f7043","d65dbfab-e742-41e1-9bfa-6e67b49cc89c"
"Carex brunnescens",12.5,"318394e2-2abc-43ef-8a5f-af0be8d8777f","6b98f21a-eb43-4130-b918-346fff9e539d"
"Carex brunnescens",6.25,"a23306f5-0747-4ba6-ae09-c650bdbd7323","75b170b5-5800-4f25-b5fd-f90574ec9f3e"
"Carex brunnescens",37.5,"092d14b5-08be-4cf1-9960-0bd8eb9d74de","df60fe9c-cb0c-4c32-9476-e110006af841"
"Carex brunnescens",12.5,"d140bb4a-7215-4f75-9c2d-0b5e83aeca35","ed6f6a22-eca0-4e35-9825-5777cd92a56c"
"Carex brunnescens",31.25,"b025007b-fd1f-4cef-86da-587ce99432bf","ec6953c0-ec5b-4161-9044-ec1530e171b0"
"Carex brunnescens",56.25,"4496e200-1d0f-4e06-9591-6dd64b209c2d","a0e4e755-b393-4d12-8cf0-aec341a29bc5"
"Carex brunnescens",31.25,"863464db-e6ba-4808-aa23-abdd843ae8e3","9c28fe52-86ba-4bd8-a6b7-f9dc9cb1544a"
"Carex brunnescens",12.5,"485b6794-5e4e-4cc0-8b47-22080e9a96a7","8a2b7a85-0ce0-43b2-a94a-c39ee1649c2c"
"Carex brunnescens",12.5,"8c224a63-2844-4406-a5da-4cb4c168dcfd","ebb48bb9-2135-429d-9717-b0847aa55d59"
"Carex brunnescens",50,"03808703-82bf-4400-aa63-12663bd7727a","27c7263a-9824-4b1e-bb64-3707ab2d791e"
"Carex brunnescens",81.25,"9ad4d00c-2a5b-4440-a0c5-d293885df49d","20d1d6c6-dc61-47cc-823a-cd78e2d5b4e2"
"Carex brunnescens",68.75,"59406a73-3e0e-4d79-958b-71cce9bfb5c1","6b2f41f1-3148-42b4-90f7-fe83db47e7de"
"Carex brunnescens",81.25,"16fdc4d2-8f50-4ff6-b9c4-ac4d25a5c872","4c8f258c-d067-4edb-8c88-aa0e4a25189d"
"Carex brunnescens",31.25,"d374afef-8684-4010-b0b0-f7146fe7551f","2f2032b9-2173-458c-8331-2cb94fb1005c"
"Carex brunnescens",12.5,"6e6b3e8d-8cbf-40e6-a42f-2a63b1a42700","48aa18e8-fc41-4d83-885f-47515249a7a9"
"Carex brunnescens",37.5,"70b4944b-084c-4847-b0ae-d61a39f60155","924ed5c1-403f-48d2-9ee5-1fc92f8a7358"
"Carex brunnescens",6.25,"5ed90c1c-e107-4139-9149-8d12004d0b4a","f452c3a8-8ebc-4a9b-bd9d-b86ea2405c97"
"Carex brunnescens",25,"22c53ce1-4f43-44b0-bdd8-ea3c5f30709a","f1bca0ee-053f-47e2-93c6-67f0e1e887ed"
"Carex brunnescens",18.75,"5ba0323d-fb21-480e-b7b1-38a519804263","e813a7dc-9b56-4c47-8b15-2ab31b2528b9"
"Carex brunnescens",6.25,"93112f1a-78b7-4581-933c-9eeab59e967d","2a8843a9-fc53-40c0-8e38-f62aa3ae5561"
"Carex brunnescens",6.25,"bd29b52d-878b-4b57-82de-0c036a20f8f1","6509e9f5-75d8-4c40-993c-865e646c5cda"
"Carex brunnescens",6.25,"68bf186b-ccad-4641-b3c0-11e58faa8585","5f5e3177-ff26-4019-b098-fe8805702f9f"
"Carex brunnescens",12.5,"4ad10347-6b9f-4bbe-96de-69dde11ce0f0","29f1f495-11cf-46d2-8535-041f6280b50f"
"Carex brunnescens",31.25,"12ff1e75-90b3-43af-b2ff-ad582b49b04f","75bcf9f7-631f-49c6-88ca-5683ee6725a3"
"Carex brunnescens",12.5,"c8a687eb-d8e5-4a1a-8260-c9071cf6352c","1094a265-cf13-42df-81a9-43613bef3fb8"
"Carex brunnescens",12.5,"049da87f-0c65-4c45-b3e9-aaaf8b1c67cd","c9559781-2f1f-4db2-8b8c-825908e4e46f"
"Carex brunnescens",68.75,"d86adec7-a26f-4379-a5e6-e6347a9938c4","a5cf6dde-cea0-4094-acc6-eeaac3eb5702"
"Carex brunnescens",6.25,"1ad97011-2d77-4c58-a814-bccbdc3632bc","cfbe3ed9-7dc9-473b-a8c3-cfc0e228e346"
"Carex brunnescens",12.5,"c4cba087-03e5-4a76-883d-10d1e8c51a23","bf5f0c17-7573-4700-b552-e017ca2e5af3"
"Carex brunnescens",50,"edc96b34-fb70-4c1b-86ef-823fe409449e","7e9b447b-34be-43d0-8645-caf769103e59"
"Carex brunnescens",37.5,"6689326a-6f4f-435f-87e2-d74bb637c46c","dcc4fef0-7495-4192-b99d-506a220e9f6a"
"Carex brunnescens",43.75,"8223ebe5-2a4c-4c23-a335-48351eca9f7e","87d1ed6f-c579-422d-811b-dbe8b5e36d65"
"Carex brunnescens",37.5,"895a717a-d406-4700-957d-7f749d37a660","bd56f92b-ac6f-45dc-8d35-57be83c3ad93"
"Carex brunnescens",18.75,"f3c33d1e-bbb7-41fc-a66a-57718327a3f5","faa26af9-84a4-4d16-b415-2142270bd142"
"Carex brunnescens",12.5,"f12266b9-2c13-4cc4-8185-f6b5278d67c2","51ef39d0-e615-4b9d-aa3b-993f3e516103"
"Carex brunnescens",6.25,"9f4937d6-3337-4367-8ea1-cff096531c74","67c3692b-0dd4-48d4-bf10-e5568ac93da4"
"Carex brunnescens",43.75,"01f9355d-eb69-48ac-bcca-e092ef84b6ec","0408b44b-5f19-456d-aae7-87311661bc7c"
"Carex brunnescens",37.5,"b765b750-a9fe-4de8-a336-81c72a2e13c9","925f9b9b-1191-4cf2-ae4f-cfe40a829b1a"
"Carex brunnescens",12.5,"898b4c1e-337c-4bb9-a5d8-6f3704ac431f","339d5469-0cd3-4967-9813-7fe079bacf17"
"Carex brunnescens",50,"c156908f-ba43-4b30-b130-4d4e56dcbaba","6659e1ba-00b5-4bc6-a558-17f53ad6c8c0"
"Carex brunnescens",87.5,"3f068ee4-b6d5-4931-a65a-1f3f05e7561d","0f1a26b5-60c9-4c18-8495-16e356cb4064"
"Carex brunnescens",56.25,"4d3d7fdc-c29a-4b86-83b8-98091532d901","2ca6f333-8b1d-45e2-b712-7c4a4b49751e"
"Carex brunnescens",62.5,"ec0e852b-de25-499f-94ed-69f89e23cfb4","9a4b67a7-68aa-4221-b017-d0403326cd8e"
"Carex brunnescens",6.25,"ae4d22d6-99f4-4b2d-9e14-cb711ce503d4","7861e793-4743-4486-9de4-ab9ad3bcb8cc"
"Carex brunnescens",12.5,"a2a2edda-4c06-4a1a-bc52-b387d2483131","2795d50a-d8bc-4887-abcb-fe58c99248b2"
"Carex brunnescens",25,"38e60d13-01c6-4fe0-b28f-9ed523bb1035","0dcc2a54-276e-4584-8256-053a6dd0d991"
"Carex brunnescens",12.5,"12939c48-c864-40e2-b729-db9cb48fb25b","56cef8fc-0e99-43cd-82de-963efe54b94e"
"Carex brunnescens",6.25,"e1a643e1-fe9d-4a9f-8b46-c6b3e7e55ed6","c8eb0334-7acd-4c79-b5ff-88888c669eeb"
"Carex brunnescens",6.25,"afc2ebeb-0a49-46f1-9616-3cb3438a9e8d","35a3441d-f71c-456a-aa5f-8b3ab3d4cd5a"
"Carex brunnescens",81.25,"9320cfb1-79b2-4e10-81b4-5d994f76c9ea","b9a9b2a3-b9ac-4a31-969c-c3206596b427"
"Carex brunnescens",75,"17b9debe-d665-4368-98f2-0f56cf1bc941","9baee5df-1a19-4f37-bef6-fb84bb1bbe68"
"Carex brunnescens",75,"3e01cdf8-b93b-4c2e-b906-0f4777100981","2f8865f0-b1e7-4ffc-b107-e9d5705a8857"
"Carex brunnescens",6.25,"c0bd1a1f-d64f-4756-9be9-3607e3f0f7b7","53ab2c62-de7d-4e49-b7ea-07a331e076a4"
"Carex brunnescens",18.75,"110f9d10-2503-44ae-a282-bb8cc92161fb","fc84f9c1-f4e3-4452-800e-2c94960f282b"
"Carex brunnescens",6.25,"cef4144f-2d77-45e2-80f1-a6ceb7eaa5fe","cf9c9b70-5954-4fa3-808b-2333b9b064fe"
"Carex brunnescens",62.5,"1c091fda-3949-4695-9fe6-b8d16dcb5e2a","2a124ebb-ad00-4e87-9bb3-cdc609ccaaa8"
"Carex brunnescens",56.25,"c5090fd1-b31f-4c74-af78-4f1d67305775","a2167861-f765-4adf-86ac-5fba9406c07e"
"Carex brunnescens",6.25,"9f97864e-02b9-4864-89b5-a1c8d9021071","49e4eb41-3fa1-4fa4-885b-f9eed57cd520"
"Carex brunnescens",50,"ecaa6274-9806-45fe-b54a-75933a4b9400","89b92f94-d984-4330-b43d-4931c783bb0d"
"Carex brunnescens",87.5,"a14b1c30-23ce-44f8-a139-c78e212b9c17","b90c87dd-ab9f-4b05-b24e-30a08065aee4"
"Carex brunnescens",6.25,"ff67ef5d-ce55-4b57-9ac6-52e80138b17a","d8a9a503-5aca-4df4-85b3-9df6506952e5"
"Carex brunnescens",50,"67af39a5-e990-4df3-b379-f4c58d253adb","873dafb3-3b2e-4eb5-88f5-9742dc4d4879"
"Carex brunnescens",81.25,"835d84c8-02ce-4fef-ab7e-c688a2025de9","b1a81645-170f-43e6-a8f0-1cb4c27778ca"
"Carex brunnescens",37.5,"ba41edbb-09da-4e77-a35b-64d470f5115c","cb4ef745-6cd3-4438-8e6d-5e3749c697a0"
"Carex brunnescens",25,"aa22b3ec-7680-467f-b9ca-edf8ce2c6b3b","ff6b4e3a-d897-4f19-b0a5-fa20d7ac4a16"
"Carex brunnescens",6.25,"c8a6db49-49e0-42f0-803d-cc57cbc5e4ab","df787c02-d136-4df9-ad8c-2b89c0c6dbf9"
"Carex brunnescens",18.75,"231778d1-229d-4ee4-ada9-9af7c70b2c1f","ac0460b1-6501-4efd-84f6-04cdb33be34e"
"Carex brunnescens",62.5,"945390f2-af8f-435c-9d3d-0b4496b0bae4","d3af44ec-35ab-4ac7-9d51-d3e478c6935a"
"Carex brunnescens",12.5,"4d9a2e9f-c437-4527-8bd8-8599e1636d8e","f0b340f7-72bc-4126-b8dc-a24a82f69f44"
"Carex brunnescens",6.25,"c4dbf557-54ee-4daa-b8ef-dbf736b39636","9c1aab2b-c6af-4a07-b987-90361586dba4"
"Carex brunnescens",6.25,"2a593529-4ae1-48e6-9460-34c06d1ac569","a1423d9f-fa7a-4ab6-b0b1-1edb4aa9913c"
"Carex brunnescens",6.25,"90a77f31-c57e-4885-a70a-1d5e2fb33419","4d0557bf-652f-4938-9e6a-85c63ad4bd3b"
"Carex brunnescens",18.75,"6c109528-9c4c-4d1e-a660-6eb91e569b9d","a9843605-2e98-4483-b97c-c1fdbf57be74"
"Carex brunnescens",43.75,"dbfa53d2-3a4c-45e0-b57c-73f50df7fad3","02f7fdf5-d54b-4cd7-aac1-884ce23e0840"
"Carex brunnescens",25,"0fa900df-e514-4552-bcf1-02cdaa967073","b1d81c37-3d06-4d7c-962f-819646b177ff"
"Carex brunnescens",50,"7df855d4-8696-4db7-a8b4-0eead91a9261","6e0ed7aa-4518-49a7-999d-24602266a26e"
"Carex brunnescens",12.5,"0e80e93c-7f01-4a65-bdf7-d8fbbe86ea34","a1ee84c9-d4b0-4762-b1e5-f495ce55cd0c"
"Carex brunnescens",6.25,"553b01ba-ebc4-4446-b83c-cf8138e83b57","fd9bc4c7-a048-4dcc-89a3-5fe549ff90c0"
"Carex brunnescens",6.25,"ced3b2fd-7cd4-4a64-a9e8-8d9b74e0df38","1c71747c-f8e8-4547-a306-451c64b33e76"
"Carex brunnescens",37.5,"c6694eb2-5ae7-47ae-88aa-27a9c494ca47","5ab3dabc-d249-4f21-bc20-06ca50679b11"
"Carex brunnescens",37.5,"2fbb48a0-727c-4139-a39d-fc9cf897712e","9564302f-e1c2-4477-9f3e-fb8932219eba"
"Carex brunnescens",6.25,"0a3f548d-bfe7-4a6d-b50d-7c707c8eda8c","ac077d84-c194-49e8-81f3-83d5fa39ab32"
"Carex brunnescens",6.25,"17ca3626-1c37-4899-9e7e-27eeb5a771ec","acd93407-e903-4825-ac13-9a99b92f7ef9"
"Carex brunnescens",56.25,"c85b4b0a-bd8a-45c0-8a6a-e1330e883fe9","537a8514-52e8-43ba-91e7-bf8fb0913a7b"
"Carex brunnescens",18.75,"a2577d66-69e5-47a4-971d-cf45a8bdde00","5e3736f3-85f1-476d-9f97-8fc10fe626da"
